SDSID,SDSFEATURENAME,SDSFEATUREDESCRIPTION,SDSMETADATAID,DISTANCEMARKCATEGORY,DISTANCEMARKERIDPK,CATDIS,WTWDIS,UNLOCD,HUNITS,SORDAT,DIS_REF,WATERWAY,RULEID,Pool,PoolElev,VertDatum
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3205_rm,1,320.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3178_rm,1,317.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3177_rm,1,317.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3172_rm,1,317.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3162_rm,1,316.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3154_rm,1,315.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3145_rm,1,314.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3109_rm,1,310.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3093_rm,1,309.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3087_rm,1,308.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3065_rm,1,306.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3064_rm,1,306.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3058_rm,1,305.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3056_rm,1,305.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3047_rm,1,304.700012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3033_rm,1,303.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3015_rm,1,301.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3014_rm,1,301.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,22,459.500000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3009_rm,1,300.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,24,,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3008_rm,1,300.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,24,,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3005_rm,1,300.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,24,,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_3001_rm,1,300.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,24,,MSL1912
